Board,Qualification,Subject,Syllabus_Code,Paper_Code,Year,Season,Component_or_Unit,Variant,Paper_or_Unit_Code,Difficulty,Grade_A_Threshold,Grade_B_Threshold,Grade_C_Threshold,QP_URL,MS_URL,Examiner_Report_URL,PotatoPapers_Catalogue_URL
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2023 Paper 21,2023,Winter,2,1,21,,44,34,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2023 Paper 22,2023,Winter,2,2,22,,44,34,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2023 Paper 23,2023,Winter,2,3,23,,44,34,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2023 Paper 50,2023,Winter,5,0,50,,71,59,48,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_qp_50.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_ms_50.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2023/0478_w23_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2022 Paper 12,2022,Spring,1,2,12,,44,34,24,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2022 Paper 22,2022,Spring,2,2,22,,29,23,17,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_m22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 11,2022,Summer,1,1,11,,46,37,27,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 12,2022,Summer,1,2,12,,41,31,21,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 13,2022,Summer,1,3,13,,43,36,29,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 21,2022,Summer,2,1,21,,27,20,14,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 22,2022,Summer,2,2,22,,27,20,14,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 23,2022,Summer,2,3,23,,29,21,14,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2022 Paper 50,2022,Summer,5,0,50,,68,57,46,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_qp_50.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_ms_50.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_s22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 11,2022,Winter,1,1,11,,41,33,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 12,2022,Winter,1,2,12,,41,33,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 13,2022,Winter,1,3,13,,44,36,28,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 21,2022,Winter,2,1,21,,30,22,14,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 22,2022,Winter,2,2,22,,30,22,14,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2022 Paper 23,2022,Winter,2,3,23,,29,23,17,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2022/0478_w22_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2021 Paper 12,2021,Spring,1,2,12,,40,32,23,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2021 Paper 22,2021,Spring,2,2,22,,33,25,18,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_m21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 11,2021,Summer,1,1,11,,41,33,24,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 12,2021,Summer,1,2,12,,44,36,27,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 13,2021,Summer,1,3,13,,41,33,25,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 21,2021,Summer,2,1,21,,29,23,17,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 22,2021,Summer,2,2,22,,26,20,15,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2021 Paper 23,2021,Summer,2,3,23,,29,22,16,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_s21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 11,2021,Winter,1,1,11,,44,36,28,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 12,2021,Winter,1,2,12,,39,31,23,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 13,2021,Winter,1,3,13,,45,37,29,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 21,2021,Winter,2,1,21,,31,23,15,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 22,2021,Winter,2,2,22,,31,23,16,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2021 Paper 23,2021,Winter,2,3,23,,31,23,15,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2021/0478_w21_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2020 Paper 12,2020,Spring,1,2,12,,51,41,32,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2020 Paper 22,2020,Spring,2,2,22,,33,26,19,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_m20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 11,2020,Winter,1,1,11,,46,38,30,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 12,2020,Winter,1,2,12,,42,32,23,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 13,2020,Winter,1,3,13,,45,37,29,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 21,2020,Winter,2,1,21,,34,27,20,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 22,2020,Winter,2,2,22,,32,27,22,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2020 Paper 23,2020,Winter,2,3,23,,34,27,20,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2020/0478_w20_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2019 Paper 12,2019,Spring,1,2,12,,51,44,37,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS F/M 2019 Paper 22,2019,Spring,2,2,22,,33,27,21,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_m19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 11,2019,Summer,1,1,11,,51,43,34,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 12,2019,Summer,1,2,12,,53,44,35,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 13,2019,Summer,1,3,13,,51,43,34,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 21,2019,Summer,2,1,21,,33,25,18,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 22,2019,Summer,2,2,22,,35,27,19,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS M/J 2019 Paper 23,2019,Summer,2,3,23,,33,25,18,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_s19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2019 Paper 11,2019,Winter,1,1,11,,54,46,37,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2019 Paper 12,2019,Winter,1,2,12,,42,34,26,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_er.pdf,https://potatopapers.me/#/igcsepapers
CAIE,Cambridge IGCSE,Computer Sci,0478,CS O/N 2019 Paper 13,2019,Winter,1,3,13,,57,49,40,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-igcse/computer-science-0478/2019/0478_w19_er.pdf,https://potatopapers.me/#/igcsepapers
